CO_ID	CoName	Date	ROI
TEJN10 	Medical supplies	2015/05/22	   0.6383
TEJN11 	Other chemical	2015/05/22	  -0.1637
TEJN12 	Glass ceramic	2015/05/22	   1.3767
TEJN13 	Papermaking  	2015/05/22	  -0.4132
TEJN14 	Steel        	2015/05/22	  -0.1804
TEJN15 	Rubber       	2015/05/22	   0.0220
TEJN16 	Automobile   	2015/05/22	   0.0675
TEJN17 	Construction 	2015/05/22	   0.1037
TEJN18 	Ocean Air Trans.	2015/05/22	  -0.0043
TEJN19 	Land transportation	2015/05/22	   0.0981
TEJN20 	Tourist catering	2015/05/22	   1.0467
TEJN21 	Stores and Trade	2015/05/22	   1.8702
TEJN22 	Oil Gas and Elec.	2015/05/22	   0.3482
TEJN23 	Sports & Leisure	2015/05/22	   1.1992
TEJO99 	Other        	2015/05/22	  -0.3258
TEJT01 	Personal computer	2015/05/22	  -0.0625
TEJT02 	Motherboard  	2015/05/22	   0.0651
TEJT03 	PCB          	2015/05/22	   0.3129
TEJT04 	PCB materials	2015/05/22	  -0.0795
TEJT05 	PC peripherals	2015/05/22	   0.2804
TEJT06 	LED          	2015/05/22	   0.7165
TEJT07 	Solar        	2015/05/22	   3.1431
TEJT08 	Panel        	2015/05/22	   1.2190
TEJT09 	Other optoelectronic	2015/05/22	   0.0914
TEJT10 	Connector    	2015/05/22	   0.0759
TEJT11 	Power Supply 	2015/05/22	   0.3910
TEJT12 	Cabinet      	2015/05/22	   1.9658
TEJT13 	Passive Components	2015/05/22	   0.8859
TEJT14 	Other Electronic C.	2015/05/22	   0.4549
TEJT15 	Netcom       	2015/05/22	   0.5921
TEJT16 	IC Manufacturing	2015/05/22	   0.3983
TEJT17 	IC Design    	2015/05/22	   1.4624
TEJT18 	Electronic Equipment	2015/05/22	   1.1003
TEJT19 	Telecommunications	2015/05/22	   0.4145
TEJT20 	Information channel	2015/05/22	   0.2736
TEJT21 	Consumer Electronics	2015/05/22	   3.9263
TEJT22 	Software     	2015/05/22	   0.9151
TEJF01 	Financial Inst.	2015/05/25	   0.0165
TEJF02 	Insurance    	2015/05/25	   0.4671
TEJF03 	Security and Trust	2015/05/25	  -0.4773
TEJN01 	Cement       	2015/05/25	  -0.1047
TEJN02 	Food         	2015/05/25	  -0.2823
TEJN03 	Plastic materials	2015/05/25	  -1.4253
TEJN04 	Plastic Products	2015/05/25	  -1.2470
TEJN05 	Spinning     	2015/05/25	  -0.2541
TEJN06 	Machine Tools	2015/05/25	   1.8056
TEJN07 	Motors & Appliances	2015/05/25	  -0.6154
TEJN08 	Wire         	2015/05/25	  -0.7932
TEJN09 	Medicine     	2015/05/25	   0.7511
TEJN10 	Medical supplies	2015/05/25	  -0.0600
TEJN11 	Other chemical	2015/05/25	   0.2155
TEJN12 	Glass ceramic	2015/05/25	  -1.2484
TEJN13 	Papermaking  	2015/05/25	  -0.8668
TEJN14 	Steel        	2015/05/25	  -0.2240
TEJN15 	Rubber       	2015/05/25	  -0.1477
TEJN16 	Automobile   	2015/05/25	  -0.4582
TEJN17 	Construction 	2015/05/25	  -1.2507
TEJN18 	Ocean Air Trans.	2015/05/25	   2.8637
TEJN19 	Land transportation	2015/05/25	   0.6976
TEJN20 	Tourist catering	2015/05/25	   0.5078
TEJN21 	Stores and Trade	2015/05/25	  -1.0579
TEJN22 	Oil Gas and Elec.	2015/05/25	  -0.4214
TEJN23 	Sports & Leisure	2015/05/25	  -0.7712
TEJO99 	Other        	2015/05/25	   0.3392
TEJT01 	Personal computer	2015/05/25	   0.6185
TEJT02 	Motherboard  	2015/05/25	   0.0493
TEJT03 	PCB          	2015/05/25	   1.0082
TEJT04 	PCB materials	2015/05/25	  -0.6213
TEJT05 	PC peripherals	2015/05/25	   0.1141
TEJT06 	LED          	2015/05/25	   0.3548
TEJT07 	Solar        	2015/05/25	   1.4081
TEJT08 	Panel        	2015/05/25	   0.3311
TEJT09 	Other optoelectronic	2015/05/25	  -0.3121
TEJT10 	Connector    	2015/05/25	   0.8869
TEJT11 	Power Supply 	2015/05/25	   0.2212
TEJT12 	Cabinet      	2015/05/25	   2.5878
TEJT13 	Passive Components	2015/05/25	  -1.6366
TEJT14 	Other Electronic C.	2015/05/25	  -0.6531
TEJT15 	Netcom       	2015/05/25	  -0.5169
TEJT16 	IC Manufacturing	2015/05/25	   0.8806
TEJT17 	IC Design    	2015/05/25	  -1.2662
TEJT18 	Electronic Equipment	2015/05/25	   2.5330
TEJT19 	Telecommunications	2015/05/25	   0.0358
TEJT20 	Information channel	2015/05/25	  -0.0084
TEJT21 	Consumer Electronics	2015/05/25	   0.0652
TEJT22 	Software     	2015/05/25	   2.2475
TEJF01 	Financial Inst.	2015/05/26	   0.8512
TEJF02 	Insurance    	2015/05/26	   3.6424
TEJF03 	Security and Trust	2015/05/26	   0.4770
TEJN01 	Cement       	2015/05/26	   0.2862
TEJN02 	Food         	2015/05/26	  -0.4607
TEJN03 	Plastic materials	2015/05/26	   0.2388
TEJN04 	Plastic Products	2015/05/26	   0.0674
TEJN05 	Spinning     	2015/05/26	  -0.7366
TEJN06 	Machine Tools	2015/05/26	   0.4283
TEJN07 	Motors & Appliances	2015/05/26	   0.3881
TEJN08 	Wire         	2015/05/26	  -0.2739
TEJN09 	Medicine     	2015/05/26	  -0.3807
TEJN10 	Medical supplies	2015/05/26	  -0.2965
TEJN11 	Other chemical	2015/05/26	   0.0122
TEJN12 	Glass ceramic	2015/05/26	   1.3907
TEJN13 	Papermaking  	2015/05/26	   0.8387
TEJN14 	Steel        	2015/05/26	  -0.1834
TEJN15 	Rubber       	2015/05/26	  -0.2501
TEJN16 	Automobile   	2015/05/26	   1.3111
TEJN17 	Construction 	2015/05/26	   0.2583
TEJN18 	Ocean Air Trans.	2015/05/26	  -0.0381
TEJN19 	Land transportation	2015/05/26	  -0.3292
TEJN20 	Tourist catering	2015/05/26	   0.1683
TEJN21 	Stores and Trade	2015/05/26	   0.1254
TEJN22 	Oil Gas and Elec.	2015/05/26	  -0.0414
TEJN23 	Sports & Leisure	2015/05/26	   1.0399
TEJO99 	Other        	2015/05/26	  -0.0789
TEJT01 	Personal computer	2015/05/26	   0.5580
TEJT02 	Motherboard  	2015/05/26	   0.2975
TEJT03 	PCB          	2015/05/26	  -0.1589
TEJT04 	PCB materials	2015/05/26	  -0.6992
TEJT05 	PC peripherals	2015/05/26	   0.1280
TEJT06 	LED          	2015/05/26	  -0.6274
TEJT07 	Solar        	2015/05/26	  -0.6222
TEJT08 	Panel        	2015/05/26	   0.0772
TEJT09 	Other optoelectronic	2015/05/26	   0.3717
TEJT10 	Connector    	2015/05/26	  -0.0159
TEJT11 	Power Supply 	2015/05/26	   0.9786
TEJT12 	Cabinet      	2015/05/26	   0.2549
TEJT13 	Passive Components	2015/05/26	  -0.6703
TEJT14 	Other Electronic C.	2015/05/26	   0.4322
TEJT15 	Netcom       	2015/05/26	   0.2057
TEJT16 	IC Manufacturing	2015/05/26	  -0.2936
TEJT17 	IC Design    	2015/05/26	   0.9543
TEJT18 	Electronic Equipment	2015/05/26	  -0.9794
TEJT19 	Telecommunications	2015/05/26	  -0.1156
TEJT20 	Information channel	2015/05/26	   0.5703
TEJT21 	Consumer Electronics	2015/05/26	   0.2510
TEJT22 	Software     	2015/05/26	   1.1726
TEJF01 	Financial Inst.	2015/05/27	   1.4141
TEJF02 	Insurance    	2015/05/27	   0.5241
TEJF03 	Security and Trust	2015/05/27	   0.3953
TEJN01 	Cement       	2015/05/27	   0.2198
TEJN02 	Food         	2015/05/27	   0.7076
TEJN03 	Plastic materials	2015/05/27	  -0.5211
TEJN04 	Plastic Products	2015/05/27	   0.6435
TEJN05 	Spinning     	2015/05/27	   1.1283
TEJN06 	Machine Tools	2015/05/27	  -0.1468
TEJN07 	Motors & Appliances	2015/05/27	   0.3479
TEJN08 	Wire         	2015/05/27	  -0.5284
TEJN09 	Medicine     	2015/05/27	   0.6651
TEJN10 	Medical supplies	2015/05/27	   0.8663
TEJN11 	Other chemical	2015/05/27	   0.0360
TEJN12 	Glass ceramic	2015/05/27	   0.9450
TEJN13 	Papermaking  	2015/05/27	   0.0840
TEJN14 	Steel        	2015/05/27	  -0.3082
TEJN15 	Rubber       	2015/05/27	   0.4331
TEJN16 	Automobile   	2015/05/27	  -0.2425
TEJN17 	Construction 	2015/05/27	  -0.1825
TEJN18 	Ocean Air Trans.	2015/05/27	  -0.1581
TEJN19 	Land transportation	2015/05/27	  -0.2375
TEJN20 	Tourist catering	2015/05/27	   0.4484
TEJN21 	Stores and Trade	2015/05/27	   1.1240
TEJN22 	Oil Gas and Elec.	2015/05/27	  -0.2375
TEJN23 	Sports & Leisure	2015/05/27	  -0.2333
TEJO99 	Other        	2015/05/27	   0.0697
TEJT01 	Personal computer	2015/05/27	  -0.1361
TEJT02 	Motherboard  	2015/05/27	   1.0542
TEJT03 	PCB          	2015/05/27	  -0.0809
TEJT04 	PCB materials	2015/05/27	   0.4669
TEJT05 	PC peripherals	2015/05/27	   0.8127
TEJT06 	LED          	2015/05/27	   1.5734
TEJT07 	Solar        	2015/05/27	   1.2645
TEJT08 	Panel        	2015/05/27	   2.3495
TEJT09 	Other optoelectronic	2015/05/27	   0.2326
TEJT10 	Connector    	2015/05/27	   0.2466
TEJT11 	Power Supply 	2015/05/27	  -0.3640
TEJT12 	Cabinet      	2015/05/27	   0.6460
TEJT13 	Passive Components	2015/05/27	   1.7937
TEJT14 	Other Electronic C.	2015/05/27	   0.4426
TEJT15 	Netcom       	2015/05/27	   1.4311
TEJT16 	IC Manufacturing	2015/05/27	  -0.5731
TEJT17 	IC Design    	2015/05/27	   0.5987
TEJT18 	Electronic Equipment	2015/05/27	   3.8270
TEJT19 	Telecommunications	2015/05/27	   0.4596
TEJT20 	Information channel	2015/05/27	   0.4882
TEJT21 	Consumer Electronics	2015/05/27	   1.3195
TEJT22 	Software     	2015/05/27	  -0.2416
TEJF01 	Financial Inst.	2015/05/28	  -0.5535
TEJF02 	Insurance    	2015/05/28	   0.1847
TEJF03 	Security and Trust	2015/05/28	   0.0113
TEJN01 	Cement       	2015/05/28	  -0.3565
TEJN02 	Food         	2015/05/28	   0.7506
TEJN03 	Plastic materials	2015/05/28	  -1.3562
TEJN04 	Plastic Products	2015/05/28	   1.3751
TEJN05 	Spinning     	2015/05/28	   0.7611
TEJN06 	Machine Tools	2015/05/28	   0.5894
TEJN07 	Motors & Appliances	2015/05/28	  -0.0766
TEJN08 	Wire         	2015/05/28	   1.0316
TEJN09 	Medicine     	2015/05/28	   0.4988
TEJN10 	Medical supplies	2015/05/28	   0.1926
TEJN11 	Other chemical	2015/05/28	   0.6881
TEJN12 	Glass ceramic	2015/05/28	  -0.8428
TEJN13 	Papermaking  	2015/05/28	  -0.0902
TEJN14 	Steel        	2015/05/28	   0.0069
TEJN15 	Rubber       	2015/05/28	  -0.0301
TEJN16 	Automobile   	2015/05/28	   0.0869
TEJN17 	Construction 	2015/05/28	   0.2833
TEJN18 	Ocean Air Trans.	2015/05/28	   0.1816
TEJN19 	Land transportation	2015/05/28	   0.3396
TEJN20 	Tourist catering	2015/05/28	   0.1384
TEJN21 	Stores and Trade	2015/05/28	  -0.1513
TEJN22 	Oil Gas and Elec.	2015/05/28	  -0.7910
TEJN23 	Sports & Leisure	2015/05/28	  -1.9989
TEJO99 	Other        	2015/05/28	   0.7654
TEJT01 	Personal computer	2015/05/28	   0.5747
TEJT02 	Motherboard  	2015/05/28	   2.1637
TEJT03 	PCB          	2015/05/28	   0.4405
TEJT04 	PCB materials	2015/05/28	  -0.1605
TEJT05 	PC peripherals	2015/05/28	   0.2925
TEJT06 	LED          	2015/05/28	   0.5344
TEJT07 	Solar        	2015/05/28	   3.9349
TEJT08 	Panel        	2015/05/28	  -1.0180
TEJT09 	Other optoelectronic	2015/05/28	   0.5795
TEJT10 	Connector    	2015/05/28	   0.6062
TEJT11 	Power Supply 	2015/05/28	   1.8759
TEJT12 	Cabinet      	2015/05/28	   0.5135
TEJT13 	Passive Components	2015/05/28	   1.0916
TEJT14 	Other Electronic C.	2015/05/28	   1.6894
TEJT15 	Netcom       	2015/05/28	   1.6354
TEJT16 	IC Manufacturing	2015/05/28	   1.2819
TEJT17 	IC Design    	2015/05/28	   1.7580
TEJT18 	Electronic Equipment	2015/05/28	  -0.9723
TEJT19 	Telecommunications	2015/05/28	  -0.9006
TEJT20 	Information channel	2015/05/28	   0.9799
TEJT21 	Consumer Electronics	2015/05/28	  -1.4080
TEJT22 	Software     	2015/05/28	   1.1992
TEJF01 	Financial Inst.	2015/05/29	  -0.4771
TEJF02 	Insurance    	2015/05/29	   2.0065
TEJF03 	Security and Trust	2015/05/29	   0.4935
TEJN01 	Cement       	2015/05/29	   0.1311
TEJN02 	Food         	2015/05/29	  -0.1450
TEJN03 	Plastic materials	2015/05/29	  -0.1100
TEJN04 	Plastic Products	2015/05/29	  -0.8194
TEJN05 	Spinning     	2015/05/29	   0.1659
TEJN06 	Machine Tools	2015/05/29	  -0.4035
TEJN07 	Motors & Appliances	2015/05/29	  -0.1820
TEJN08 	Wire         	2015/05/29	  -2.9814
TEJN09 	Medicine     	2015/05/29	   0.6396
TEJN10 	Medical supplies	2015/05/29	   1.0698
TEJN11 	Other chemical	2015/05/29	   1.1909
TEJN12 	Glass ceramic	2015/05/29	  -0.6538
TEJN13 	Papermaking  	2015/05/29	  -0.6913
TEJN14 	Steel        	2015/05/29	   0.0739
TEJN15 	Rubber       	2015/05/29	   1.3420
TEJN16 	Automobile   	2015/05/29	   0.0640
TEJN17 	Construction 	2015/05/29	   0.2241
TEJN18 	Ocean Air Trans.	2015/05/29	  -1.1952
TEJN19 	Land transportation	2015/05/29	  -0.1933
TEJN20 	Tourist catering	2015/05/29	  -0.9682
TEJN21 	Stores and Trade	2015/05/29	   0.7607
TEJN22 	Oil Gas and Elec.	2015/05/29	   0.1087
TEJN23 	Sports & Leisure	2015/05/29	  -0.2317
TEJO99 	Other        	2015/05/29	  -0.2349
TEJT01 	Personal computer	2015/05/29	   0.0460
TEJT02 	Motherboard  	2015/05/29	  -0.4287
TEJT03 	PCB          	2015/05/29	  -0.4118
TEJT04 	PCB materials	2015/05/29	  -0.3253
TEJT05 	PC peripherals	2015/05/29	  -0.3562
TEJT06 	LED          	2015/05/29	   1.2796
TEJT07 	Solar        	2015/05/29	   0.2083
TEJT08 	Panel        	2015/05/29	   0.3741
TEJT09 	Other optoelectronic	2015/05/29	   0.6394
TEJT10 	Connector    	2015/05/29	   0.4070
TEJT11 	Power Supply 	2015/05/29	  -0.2255
TEJT12 	Cabinet      	2015/05/29	   0.0194
TEJT13 	Passive Components	2015/05/29	   0.1314
TEJT14 	Other Electronic C.	2015/05/29	   0.2762
TEJT15 	Netcom       	2015/05/29	  -0.3679
TEJT16 	IC Manufacturing	2015/05/29	  -0.4863
TEJT17 	IC Design    	2015/05/29	   0.8287
TEJT18 	Electronic Equipment	2015/05/29	  -0.6601
TEJT19 	Telecommunications	2015/05/29	   0.4798
TEJT20 	Information channel	2015/05/29	  -0.2887
TEJT21 	Consumer Electronics	2015/05/29	  -0.5505
TEJT22 	Software     	2015/05/29	   0.4179
TEJF01 	Financial Inst.	2015/06/01	  -0.5646
TEJF02 	Insurance    	2015/06/01	  -2.0658
TEJF03 	Security and Trust	2015/06/01	  -1.2422
TEJN01 	Cement       	2015/06/01	  -1.4284
TEJN02 	Food         	2015/06/01	  -1.1893
TEJN03 	Plastic materials	2015/06/01	  -0.8347
TEJN04 	Plastic Products	2015/06/01	  -0.3694
TEJN05 	Spinning     	2015/06/01	   1.6320
TEJN06 	Machine Tools	2015/06/01	   0.5051
TEJN07 	Motors & Appliances	2015/06/01	  -0.3339
TEJN08 	Wire         	2015/06/01	   0.9229
TEJN09 	Medicine     	2015/06/01	  -0.2194
TEJN10 	Medical supplies	2015/06/01	  -0.2049
TEJN11 	Other chemical	2015/06/01	   0.0707
TEJN12 	Glass ceramic	2015/06/01	  -1.7905
TEJN13 	Papermaking  	2015/06/01	  -0.0332
TEJN14 	Steel        	2015/06/01	  -0.0646
TEJN15 	Rubber       	2015/06/01	  -0.8742
TEJN16 	Automobile   	2015/06/01	   0.3199
TEJN17 	Construction 	2015/06/01	  -0.3391
TEJN18 	Ocean Air Trans.	2015/06/01	  -2.1111
TEJN19 	Land transportation	2015/06/01	  -0.7782
TEJN20 	Tourist catering	2015/06/01	  -0.7176
TEJN21 	Stores and Trade	2015/06/01	  -0.0544
TEJN22 	Oil Gas and Elec.	2015/06/01	   0.3090
TEJN23 	Sports & Leisure	2015/06/01	  -0.2682
TEJO99 	Other        	2015/06/01	   0.9698
TEJT01 	Personal computer	2015/06/01	  -1.5045
TEJT02 	Motherboard  	2015/06/01	  -0.0237
TEJT03 	PCB          	2015/06/01	  -0.0462
TEJT04 	PCB materials	2015/06/01	  -0.6528
TEJT05 	PC peripherals	2015/06/01	  -0.5436
TEJT06 	LED          	2015/06/01	  -1.3337
TEJT07 	Solar        	2015/06/01	  -0.6593
TEJT08 	Panel        	2015/06/01	  -3.3206
TEJT09 	Other optoelectronic	2015/06/01	  -1.2825
TEJT10 	Connector    	2015/06/01	  -0.1648
TEJT11 	Power Supply 	2015/06/01	  -1.8879
TEJT12 	Cabinet      	2015/06/01	  -0.9304
TEJT13 	Passive Components	2015/06/01	   0.0552
TEJT14 	Other Electronic C.	2015/06/01	  -0.2539
TEJT15 	Netcom       	2015/06/01	   0.8138
TEJT16 	IC Manufacturing	2015/06/01	  -1.0876
TEJT17 	IC Design    	2015/06/01	  -0.2150
TEJT18 	Electronic Equipment	2015/06/01	   0.2008
TEJT19 	Telecommunications	2015/06/01	  -0.7186
TEJT20 	Information channel	2015/06/01	  -0.1635
TEJT21 	Consumer Electronics	2015/06/01	   0.5373
TEJT22 	Software     	2015/06/01	   0.4094
TEJF01 	Financial Inst.	2015/06/02	  -0.1614
TEJF02 	Insurance    	2015/06/02	  -0.6736
TEJF03 	Security and Trust	2015/06/02	  -0.3423
TEJN01 	Cement       	2015/06/02	  -0.7323
TEJN02 	Food         	2015/06/02	   1.1178
TEJN03 	Plastic materials	2015/06/02	   1.3835
TEJN04 	Plastic Products	2015/06/02	  -0.3887
TEJN05 	Spinning     	2015/06/02	  -0.2437
TEJN06 	Machine Tools	2015/06/02	   0.5183
TEJN07 	Motors & Appliances	2015/06/02	  -0.0058
TEJN08 	Wire         	2015/06/02	   0.2816
TEJN09 	Medicine     	2015/06/02	  -0.6100
TEJN10 	Medical supplies	2015/06/02	   0.0854
TEJN11 	Other chemical	2015/06/02	   0.3822
TEJN12 	Glass ceramic	2015/06/02	  -0.1789
TEJN13 	Papermaking  	2015/06/02	  -0.2126
TEJN14 	Steel        	2015/06/02	  -0.0120
TEJN15 	Rubber       	2015/06/02	  -0.9297
TEJN16 	Automobile   	2015/06/02	  -1.2308
TEJN17 	Construction 	2015/06/02	  -1.0371
TEJN18 	Ocean Air Trans.	2015/06/02	  -0.6059
TEJN19 	Land transportation	2015/06/02	  -0.4243
TEJN20 	Tourist catering	2015/06/02	   0.3364
TEJN21 	Stores and Trade	2015/06/02	  -1.0985
TEJN22 	Oil Gas and Elec.	2015/06/02	  -0.0558
TEJN23 	Sports & Leisure	2015/06/02	  -0.3758
TEJO99 	Other        	2015/06/02	   0.6768
TEJT01 	Personal computer	2015/06/02	   0.0442
TEJT02 	Motherboard  	2015/06/02	   0.2596
TEJT03 	PCB          	2015/06/02	   0.0488
TEJT04 	PCB materials	2015/06/02	   0.2134
TEJT05 	PC peripherals	2015/06/02	   0.7673
TEJT06 	LED          	2015/06/02	  -0.1034
TEJT07 	Solar        	2015/06/02	   0.0647
TEJT08 	Panel        	2015/06/02	  -0.0284
TEJT09 	Other optoelectronic	2015/06/02	   0.0744
TEJT10 	Connector    	2015/06/02	   1.0559
TEJT11 	Power Supply 	2015/06/02	  -0.5054
TEJT12 	Cabinet      	2015/06/02	  -0.1844
TEJT13 	Passive Components	2015/06/02	  -0.7562
TEJT14 	Other Electronic C.	2015/06/02	  -0.5183
TEJT15 	Netcom       	2015/06/02	  -0.0718
TEJT16 	IC Manufacturing	2015/06/02	  -0.3705
TEJT17 	IC Design    	2015/06/02	  -0.1500
TEJT18 	Electronic Equipment	2015/06/02	  -1.2027
TEJT19 	Telecommunications	2015/06/02	  -0.3402
TEJT20 	Information channel	2015/06/02	  -0.0285
TEJT21 	Consumer Electronics	2015/06/02	  -0.3682
TEJT22 	Software     	2015/06/02	  -1.9076
TEJF01 	Financial Inst.	2015/06/03	  -0.2189
TEJF02 	Insurance    	2015/06/03	   0.5012
TEJF03 	Security and Trust	2015/06/03	  -1.1834
TEJN01 	Cement       	2015/06/03	  -0.3379
TEJN02 	Food         	2015/06/03	  -0.8308
TEJN03 	Plastic materials	2015/06/03	  -0.8135
TEJN04 	Plastic Products	2015/06/03	  -0.7568
TEJN05 	Spinning     	2015/06/03	   0.0489
TEJN06 	Machine Tools	2015/06/03	  -1.9947
TEJN07 	Motors & Appliances	2015/06/03	  -1.3593
TEJN08 	Wire         	2015/06/03	  -0.9777
TEJN09 	Medicine     	2015/06/03	  -1.4186
TEJN10 	Medical supplies	2015/06/03	  -0.1311
TEJN11 	Other chemical	2015/06/03	  -0.7495
TEJN12 	Glass ceramic	2015/06/03	  -2.8305
TEJN13 	Papermaking  	2015/06/03	  -0.4935
TEJN14 	Steel        	2015/06/03	  -0.7832
TEJN15 	Rubber       	2015/06/03	  -1.0191
TEJN16 	Automobile   	2015/06/03	  -1.1047
TEJN17 	Construction 	2015/06/03	  -1.3474
TEJN18 	Ocean Air Trans.	2015/06/03	  -3.0462
TEJN19 	Land transportation	2015/06/03	  -0.5014
TEJN20 	Tourist catering	2015/06/03	  -1.6783
TEJN21 	Stores and Trade	2015/06/03	  -0.9708
TEJN22 	Oil Gas and Elec.	2015/06/03	  -0.4088
TEJN23 	Sports & Leisure	2015/06/03	  -0.8938
TEJO99 	Other        	2015/06/03	  -0.6242
TEJT01 	Personal computer	2015/06/03	  -0.5512
TEJT02 	Motherboard  	2015/06/03	  -1.4614
TEJT03 	PCB          	2015/06/03	  -0.0924
TEJT04 	PCB materials	2015/06/03	  -1.3600
TEJT05 	PC peripherals	2015/06/03	  -0.5729
TEJT06 	LED          	2015/06/03	  -0.8333
TEJT07 	Solar        	2015/06/03	  -2.3551
TEJT08 	Panel        	2015/06/03	   0.4775
TEJT09 	Other optoelectronic	2015/06/03	  -1.6004
TEJT10 	Connector    	2015/06/03	  -0.8860
TEJT11 	Power Supply 	2015/06/03	  -0.1834
TEJT12 	Cabinet      	2015/06/03	   1.0215
TEJT13 	Passive Components	2015/06/03	  -0.7140
TEJT14 	Other Electronic C.	2015/06/03	  -0.6103
TEJT15 	Netcom       	2015/06/03	  -1.7570
TEJT16 	IC Manufacturing	2015/06/03	  -0.7877
TEJT17 	IC Design    	2015/06/03	  -0.3297
TEJT18 	Electronic Equipment	2015/06/03	  -1.1166
TEJT19 	Telecommunications	2015/06/03	  -0.5122
TEJT20 	Information channel	2015/06/03	  -0.2326
TEJT21 	Consumer Electronics	2015/06/03	  -0.1629
TEJT22 	Software     	2015/06/03	  -0.7330
TEJF01 	Financial Inst.	2015/06/04	  -1.9315
TEJF02 	Insurance    	2015/06/04	  -2.7162
TEJF03 	Security and Trust	2015/06/04	  -2.0797
TEJN01 	Cement       	2015/06/04	  -2.2099
TEJN02 	Food         	2015/06/04	  -1.0318
TEJN03 	Plastic materials	2015/06/04	  -2.4826
TEJN04 	Plastic Products	2015/06/04	  -2.8023
TEJN05 	Spinning     	2015/06/04	  -2.2555
TEJN06 	Machine Tools	2015/06/04	  -2.5414
TEJN07 	Motors & Appliances	2015/06/04	  -2.1346
TEJN08 	Wire         	2015/06/04	  -2.2985
TEJN09 	Medicine     	2015/06/04	  -3.5732
TEJN10 	Medical supplies	2015/06/04	  -2.2170
TEJN11 	Other chemical	2015/06/04	  -2.0312
TEJN12 	Glass ceramic	2015/06/04	  -3.9819
TEJN13 	Papermaking  	2015/06/04	  -1.8931
TEJN14 	Steel        	2015/06/04	  -0.9030
TEJN15 	Rubber       	2015/06/04	  -2.3513
TEJN16 	Automobile   	2015/06/04	  -2.9825
TEJN17 	Construction 	2015/06/04	  -1.0515
TEJN18 	Ocean Air Trans.	2015/06/04	  -1.5816
TEJN19 	Land transportation	2015/06/04	  -1.6714
TEJN20 	Tourist catering	2015/06/04	  -2.1737
TEJN21 	Stores and Trade	2015/06/04	  -1.8174
TEJN22 	Oil Gas and Elec.	2015/06/04	  -1.4504
TEJN23 	Sports & Leisure	2015/06/04	  -4.1216
TEJO99 	Other        	2015/06/04	  -1.8686
TEJT01 	Personal computer	2015/06/04	  -2.1443
TEJT02 	Motherboard  	2015/06/04	  -2.7248
TEJT03 	PCB          	2015/06/04	  -2.7272
TEJT04 	PCB materials	2015/06/04	  -2.4830
TEJT05 	PC peripherals	2015/06/04	  -2.3617
TEJT06 	LED          	2015/06/04	  -2.7238
TEJT07 	Solar        	2015/06/04	  -3.6746
TEJT08 	Panel        	2015/06/04	  -2.8063
TEJT09 	Other optoelectronic	2015/06/04	  -2.4662
TEJT10 	Connector    	2015/06/04	  -3.0722
TEJT11 	Power Supply 	2015/06/04	  -1.8832
TEJT12 	Cabinet      	2015/06/04	  -4.9263
TEJT13 	Passive Components	2015/06/04	  -1.8488
TEJT14 	Other Electronic C.	2015/06/04	  -2.0889
TEJT15 	Netcom       	2015/06/04	  -3.6123
TEJT16 	IC Manufacturing	2015/06/04	  -1.8162
TEJT17 	IC Design    	2015/06/04	  -2.2590
TEJT18 	Electronic Equipment	2015/06/04	  -3.6486
TEJT19 	Telecommunications	2015/06/04	  -1.1090
TEJT20 	Information channel	2015/06/04	  -1.8805
TEJT21 	Consumer Electronics	2015/06/04	  -6.5111
TEJT22 	Software     	2015/06/04	  -2.4623
TEJF01 	Financial Inst.	2015/06/05	   0.4384
TEJF02 	Insurance    	2015/06/05	  -0.6896
TEJF03 	Security and Trust	2015/06/05	  -0.4527
TEJN01 	Cement       	2015/06/05	  -0.3097
TEJN02 	Food         	2015/06/05	  -0.1877
TEJN03 	Plastic materials	2015/06/05	   0.3380
TEJN04 	Plastic Products	2015/06/05	   0.4165
TEJN05 	Spinning     	2015/06/05	   0.5523
TEJN06 	Machine Tools	2015/06/05	  -0.7291
TEJN07 	Motors & Appliances	2015/06/05	  -0.7804
TEJN08 	Wire         	2015/06/05	  -1.5487
TEJN09 	Medicine     	2015/06/05	  -0.5777
TEJN10 	Medical supplies	2015/06/05	  -1.0150
TEJN11 	Other chemical	2015/06/05	  -0.5046
TEJN12 	Glass ceramic	2015/06/05	  -2.2364
TEJN13 	Papermaking  	2015/06/05	  -0.8406
TEJN14 	Steel        	2015/06/05	  -0.9864
TEJN15 	Rubber       	2015/06/05	  -0.8316
TEJN16 	Automobile   	2015/06/05	   0.0449
TEJN17 	Construction 	2015/06/05	   0.1254
TEJN18 	Ocean Air Trans.	2015/06/05	   0.9177
TEJN19 	Land transportation	2015/06/05	  -0.0517
TEJN20 	Tourist catering	2015/06/05	  -0.5950
TEJN21 	Stores and Trade	2015/06/05	   0.1303
TEJN22 	Oil Gas and Elec.	2015/06/05	  -0.7594
TEJN23 	Sports & Leisure	2015/06/05	   0.0017
TEJO99 	Other        	2015/06/05	   0.9495
TEJT01 	Personal computer	2015/06/05	  -0.2191
TEJT02 	Motherboard  	2015/06/05	   0.0657
TEJT03 	PCB          	2015/06/05	  -0.3580
TEJT04 	PCB materials	2015/06/05	  -0.0658
TEJT05 	PC peripherals	2015/06/05	  -0.1133
TEJT06 	LED          	2015/06/05	  -2.1455
TEJT07 	Solar        	2015/06/05	  -0.5581
TEJT08 	Panel        	2015/06/05	  -0.5111
