CO_ID	CoName	Date	ROI
1218   	Taisun Enterprise	2011/01/24	   2.2346
1218   	Taisun Enterprise	2011/01/25	  -1.0929
1218   	Taisun Enterprise	2011/01/26	  -0.5525
1218   	Taisun Enterprise	2011/01/27	  -1.1111
1218   	Taisun Enterprise	2011/01/28	  -0.8427
1218   	Taisun Enterprise	2011/02/08	   2.8329
1218   	Taisun Enterprise	2011/02/09	   2.4793
1218   	Taisun Enterprise	2011/02/10	  -1.0753
1218   	Taisun Enterprise	2011/02/11	  -4.6196
1218   	Taisun Enterprise	2011/02/14	   1.4245
1218   	Taisun Enterprise	2011/02/15	  -1.6854
1218   	Taisun Enterprise	2011/02/16	  -1.1429
1218   	Taisun Enterprise	2011/02/17	  -1.1561
1218   	Taisun Enterprise	2011/02/18	   0.8772
1218   	Taisun Enterprise	2011/02/21	  -0.8696
1218   	Taisun Enterprise	2011/02/22	  -2.6316
1218   	Taisun Enterprise	2011/02/23	  -2.4024
1218   	Taisun Enterprise	2011/02/24	   0.3077
1218   	Taisun Enterprise	2011/02/25	  -1.2270
1218   	Taisun Enterprise	2011/03/01	   1.2422
1218   	Taisun Enterprise	2011/03/02	  -1.5337
1218   	Taisun Enterprise	2011/03/03	   0.9346
1218   	Taisun Enterprise	2011/03/04	  -0.6173
1218   	Taisun Enterprise	2011/03/07	  -0.3106
1218   	Taisun Enterprise	2011/03/08	   0.6231
1218   	Taisun Enterprise	2011/03/09	   2.1672
1218   	Taisun Enterprise	2011/03/10	  -1.2121
1218   	Taisun Enterprise	2011/03/11	  -0.6135
1218   	Taisun Enterprise	2011/03/14	  -0.9259
1218   	Taisun Enterprise	2011/03/15	  -6.5421
1218   	Taisun Enterprise	2011/03/16	   3.0000
1218   	Taisun Enterprise	2011/03/17	  -0.3236
1218   	Taisun Enterprise	2011/03/18	   2.5974
1218   	Taisun Enterprise	2011/03/21	   3.1646
1218   	Taisun Enterprise	2011/03/22	  -0.3067
1218   	Taisun Enterprise	2011/03/23	   4.9231
1218   	Taisun Enterprise	2011/03/24	   0.0000
1218   	Taisun Enterprise	2011/03/25	  -1.4663
1218   	Taisun Enterprise	2011/03/28	  -1.7857
1218   	Taisun Enterprise	2011/03/29	   3.3333
1218   	Taisun Enterprise	2011/03/30	   0.5865
