CO_ID	CoName	Date	ROI
CR100  	TWSE CG100 TR Index	2015/07/07	   0.1282
TM100  	TW MID-CAP INDEX	2015/07/07	  -0.2403
HC100  	Taiwan HC 100	2015/07/07	   0.2547
Y9999  	TSE Taiex    	2015/07/08	  -2.9627
TWN50  	TW 50 INDEX  	2015/07/08	  -2.7877
CR100  	TWSE CG100 TR Index	2015/07/08	  -2.6386
TM100  	TW MID-CAP INDEX	2015/07/08	  -3.6874
HC100  	Taiwan HC 100	2015/07/08	  -2.8072
Y9999  	TSE Taiex    	2015/07/09	  -0.6905
TWN50  	TW 50 INDEX  	2015/07/09	  -0.8494
CR100  	TWSE CG100 TR Index	2015/07/09	  -0.7492
TM100  	TW MID-CAP INDEX	2015/07/09	  -0.5824
HC100  	Taiwan HC 100	2015/07/09	  -0.8249
Y9999  	TSE Taiex    	2015/07/13	   1.3438
TWN50  	TW 50 INDEX  	2015/07/13	   1.5188
CR100  	TWSE CG100 TR Index	2015/07/13	   1.5715
TM100  	TW MID-CAP INDEX	2015/07/13	   0.9796
HC100  	Taiwan HC 100	2015/07/13	   1.5314
Y9999  	TSE Taiex    	2015/07/14	   0.0868
TWN50  	TW 50 INDEX  	2015/07/14	   0.0719
CR100  	TWSE CG100 TR Index	2015/07/14	   0.1967
TM100  	TW MID-CAP INDEX	2015/07/14	   0.0678
HC100  	Taiwan HC 100	2015/07/14	   0.0041
Y9999  	TSE Taiex    	2015/07/15	   0.1376
TWN50  	TW 50 INDEX  	2015/07/15	   0.3479
CR100  	TWSE CG100 TR Index	2015/07/15	   0.5876
TM100  	TW MID-CAP INDEX	2015/07/15	  -0.1144
HC100  	Taiwan HC 100	2015/07/15	   0.3784
Y9999  	TSE Taiex    	2015/07/16	  -0.1324
TWN50  	TW 50 INDEX  	2015/07/16	  -0.3176
CR100  	TWSE CG100 TR Index	2015/07/16	  -0.0834
TM100  	TW MID-CAP INDEX	2015/07/16	   0.2434
HC100  	Taiwan HC 100	2015/07/16	  -0.1435
Y9999  	TSE Taiex    	2015/07/17	   0.0417
TWN50  	TW 50 INDEX  	2015/07/17	   0.1505
CR100  	TWSE CG100 TR Index	2015/07/17	   0.3939
TM100  	TW MID-CAP INDEX	2015/07/17	   0.0447
HC100  	Taiwan HC 100	2015/07/17	   0.0151
Y9999  	TSE Taiex    	2015/07/20	  -0.7847
TWN50  	TW 50 INDEX  	2015/07/20	  -0.6694
CR100  	TWSE CG100 TR Index	2015/07/20	  -0.7967
TM100  	TW MID-CAP INDEX	2015/07/20	  -0.8989
HC100  	Taiwan HC 100	2015/07/20	  -0.7204
Y9999  	TSE Taiex    	2015/07/21	   0.3450
TWN50  	TW 50 INDEX  	2015/07/21	   0.7731
CR100  	TWSE CG100 TR Index	2015/07/21	   0.6417
TM100  	TW MID-CAP INDEX	2015/07/21	  -0.0903
HC100  	Taiwan HC 100	2015/07/21	   0.5335
Y9999  	TSE Taiex    	2015/07/22	  -0.9689
TWN50  	TW 50 INDEX  	2015/07/22	  -1.0713
CR100  	TWSE CG100 TR Index	2015/07/22	  -0.8068
TM100  	TW MID-CAP INDEX	2015/07/22	  -1.1444
HC100  	Taiwan HC 100	2015/07/22	  -0.8890
Y9999  	TSE Taiex    	2015/07/23	  -1.4305
TWN50  	TW 50 INDEX  	2015/07/23	  -1.8224
CR100  	TWSE CG100 TR Index	2015/07/23	  -1.2248
TM100  	TW MID-CAP INDEX	2015/07/23	  -0.8960
HC100  	Taiwan HC 100	2015/07/23	  -1.2824
Y9999  	TSE Taiex    	2015/07/24	  -0.2646
TWN50  	TW 50 INDEX  	2015/07/24	  -0.1029
CR100  	TWSE CG100 TR Index	2015/07/24	   0.2725
TM100  	TW MID-CAP INDEX	2015/07/24	  -0.3530
HC100  	Taiwan HC 100	2015/07/24	  -0.0964
Y9999  	TSE Taiex    	2015/07/27	  -2.4086
TWN50  	TW 50 INDEX  	2015/07/27	  -1.8629
CR100  	TWSE CG100 TR Index	2015/07/27	  -1.8133
TM100  	TW MID-CAP INDEX	2015/07/27	  -3.2989
HC100  	Taiwan HC 100	2015/07/27	  -2.0514
Y9999  	TSE Taiex    	2015/07/28	   0.3016
TWN50  	TW 50 INDEX  	2015/07/28	   0.1364
CR100  	TWSE CG100 TR Index	2015/07/28	  -0.1613
TM100  	TW MID-CAP INDEX	2015/07/28	   0.2316
HC100  	Taiwan HC 100	2015/07/28	  -0.1494
Y9999  	TSE Taiex    	2015/07/29	  -0.2215
TWN50  	TW 50 INDEX  	2015/07/29	  -0.2400
CR100  	TWSE CG100 TR Index	2015/07/29	   0.0647
TM100  	TW MID-CAP INDEX	2015/07/29	  -0.2979
HC100  	Taiwan HC 100	2015/07/29	  -0.3081
Y9999  	TSE Taiex    	2015/07/30	   1.0277
TWN50  	TW 50 INDEX  	2015/07/30	   1.2078
CR100  	TWSE CG100 TR Index	2015/07/30	   1.2253
TM100  	TW MID-CAP INDEX	2015/07/30	   0.9094
HC100  	Taiwan HC 100	2015/07/30	   1.1910
Y9999  	TSE Taiex    	2015/07/31	   0.1601
TWN50  	TW 50 INDEX  	2015/07/31	   0.4050
CR100  	TWSE CG100 TR Index	2015/07/31	   0.3148
TM100  	TW MID-CAP INDEX	2015/07/31	  -0.0824
HC100  	Taiwan HC 100	2015/07/31	   0.2073
Y9999  	TSE Taiex    	2015/08/03	  -1.6264
TWN50  	TW 50 INDEX  	2015/08/03	  -2.0444
CR100  	TWSE CG100 TR Index	2015/08/03	  -1.3323
TM100  	TW MID-CAP INDEX	2015/08/03	  -0.9277
HC100  	Taiwan HC 100	2015/08/03	  -1.4614
Y9999  	TSE Taiex    	2015/08/04	  -0.1590
TWN50  	TW 50 INDEX  	2015/08/04	   0.3701
CR100  	TWSE CG100 TR Index	2015/08/04	   0.7586
TM100  	TW MID-CAP INDEX	2015/08/04	  -0.9016
HC100  	Taiwan HC 100	2015/08/04	   0.3562
Y9999  	TSE Taiex    	2015/08/05	   0.3691
TWN50  	TW 50 INDEX  	2015/08/05	  -0.1904
CR100  	TWSE CG100 TR Index	2015/08/05	  -0.1396
TM100  	TW MID-CAP INDEX	2015/08/05	   0.7229
HC100  	Taiwan HC 100	2015/08/05	   0.0313
Y9999  	TSE Taiex    	2015/08/06	  -1.0853
TWN50  	TW 50 INDEX  	2015/08/06	  -0.9094
CR100  	TWSE CG100 TR Index	2015/08/06	  -0.7996
TM100  	TW MID-CAP INDEX	2015/08/06	  -1.8727
HC100  	Taiwan HC 100	2015/08/06	  -1.2805
Y9999  	TSE Taiex    	2015/08/07	  -0.0860
TWN50  	TW 50 INDEX  	2015/08/07	  -0.2012
CR100  	TWSE CG100 TR Index	2015/08/07	  -0.5093
TM100  	TW MID-CAP INDEX	2015/08/07	  -0.2540
HC100  	Taiwan HC 100	2015/08/07	  -0.3430
Y9999  	TSE Taiex    	2015/08/10	   0.2908
TWN50  	TW 50 INDEX  	2015/08/10	  -0.5205
CR100  	TWSE CG100 TR Index	2015/08/10	  -0.2662
TM100  	TW MID-CAP INDEX	2015/08/10	   1.5828
HC100  	Taiwan HC 100	2015/08/10	   0.2794
Y9999  	TSE Taiex    	2015/08/11	  -0.8586
TWN50  	TW 50 INDEX  	2015/08/11	  -0.4617
CR100  	TWSE CG100 TR Index	2015/08/11	  -0.6862
TM100  	TW MID-CAP INDEX	2015/08/11	  -1.2526
HC100  	Taiwan HC 100	2015/08/11	  -0.7052
Y9999  	TSE Taiex    	2015/08/12	  -1.3195
TWN50  	TW 50 INDEX  	2015/08/12	  -1.6586
CR100  	TWSE CG100 TR Index	2015/08/12	  -1.4197
TM100  	TW MID-CAP INDEX	2015/08/12	  -1.6864
HC100  	Taiwan HC 100	2015/08/12	  -2.0685
Y9999  	TSE Taiex    	2015/08/13	   0.3424
TWN50  	TW 50 INDEX  	2015/08/13	   0.2358
CR100  	TWSE CG100 TR Index	2015/08/13	   0.2734
TM100  	TW MID-CAP INDEX	2015/08/13	   0.3592
HC100  	Taiwan HC 100	2015/08/13	   0.1020
Y9999  	TSE Taiex    	2015/08/14	  -0.0734
TWN50  	TW 50 INDEX  	2015/08/14	  -0.1899
CR100  	TWSE CG100 TR Index	2015/08/14	   0.0060
TM100  	TW MID-CAP INDEX	2015/08/14	  -0.3883
HC100  	Taiwan HC 100	2015/08/14	   0.0755
Y9999  	TSE Taiex    	2015/08/17	  -1.1103
TWN50  	TW 50 INDEX  	2015/08/17	  -1.1600
CR100  	TWSE CG100 TR Index	2015/08/17	  -0.9472
TM100  	TW MID-CAP INDEX	2015/08/17	  -1.2124
HC100  	Taiwan HC 100	2015/08/17	  -0.9681
Y9999  	TSE Taiex    	2015/08/18	  -0.4407
TWN50  	TW 50 INDEX  	2015/08/18	  -0.1777
CR100  	TWSE CG100 TR Index	2015/08/18	  -0.5188
TM100  	TW MID-CAP INDEX	2015/08/18	  -0.8950
HC100  	Taiwan HC 100	2015/08/18	  -0.7368
Y9999  	TSE Taiex    	2015/08/19	  -1.9002
TWN50  	TW 50 INDEX  	2015/08/19	  -1.5158
CR100  	TWSE CG100 TR Index	2015/08/19	  -1.4529
TM100  	TW MID-CAP INDEX	2015/08/19	  -2.6605
HC100  	Taiwan HC 100	2015/08/19	  -1.9160
Y9999  	TSE Taiex    	2015/08/20	   0.0994
TWN50  	TW 50 INDEX  	2015/08/20	  -0.1647
CR100  	TWSE CG100 TR Index	2015/08/20	   0.0646
TM100  	TW MID-CAP INDEX	2015/08/20	   0.4378
HC100  	Taiwan HC 100	2015/08/20	  -0.0202
Y9999  	TSE Taiex    	2015/08/21	  -3.0249
TWN50  	TW 50 INDEX  	2015/08/21	  -3.0899
CR100  	TWSE CG100 TR Index	2015/08/21	  -2.7620
TM100  	TW MID-CAP INDEX	2015/08/21	  -3.3171
HC100  	Taiwan HC 100	2015/08/21	  -2.6778
Y9999  	TSE Taiex    	2015/08/24	  -4.8361
TWN50  	TW 50 INDEX  	2015/08/24	  -3.9739
CR100  	TWSE CG100 TR Index	2015/08/24	  -4.2515
TM100  	TW MID-CAP INDEX	2015/08/24	  -6.2250
HC100  	Taiwan HC 100	2015/08/24	  -3.9900
Y9999  	TSE Taiex    	2015/08/25	   3.5801
TWN50  	TW 50 INDEX  	2015/08/25	   4.5447
CR100  	TWSE CG100 TR Index	2015/08/25	   4.0535
TM100  	TW MID-CAP INDEX	2015/08/25	   3.5663
HC100  	Taiwan HC 100	2015/08/25	   3.5453
Y9999  	TSE Taiex    	2015/08/26	   0.5205
TWN50  	TW 50 INDEX  	2015/08/26	  -0.0055
CR100  	TWSE CG100 TR Index	2015/08/26	   0.4790
TM100  	TW MID-CAP INDEX	2015/08/26	   1.2773
HC100  	Taiwan HC 100	2015/08/26	   0.7660
Y9999  	TSE Taiex    	2015/08/27	   1.4122
TWN50  	TW 50 INDEX  	2015/08/27	   1.2267
CR100  	TWSE CG100 TR Index	2015/08/27	   1.0632
TM100  	TW MID-CAP INDEX	2015/08/27	   2.3038
HC100  	Taiwan HC 100	2015/08/27	   1.2028
Y9999  	TSE Taiex    	2015/08/28	   2.4874
TWN50  	TW 50 INDEX  	2015/08/28	   2.4957
CR100  	TWSE CG100 TR Index	2015/08/28	   2.3897
TM100  	TW MID-CAP INDEX	2015/08/28	   2.2325
HC100  	Taiwan HC 100	2015/08/28	   2.5382
Y9999  	TSE Taiex    	2015/08/31	   1.9421
TWN50  	TW 50 INDEX  	2015/08/31	   2.4847
CR100  	TWSE CG100 TR Index	2015/08/31	   2.7012
TM100  	TW MID-CAP INDEX	2015/08/31	   0.9472
HC100  	Taiwan HC 100	2015/08/31	   1.8939
Y9999  	TSE Taiex    	2015/09/01	  -1.9249
TWN50  	TW 50 INDEX  	2015/09/01	  -2.8883
CR100  	TWSE CG100 TR Index	2015/09/01	  -2.6073
TM100  	TW MID-CAP INDEX	2015/09/01	  -0.7141
HC100  	Taiwan HC 100	2015/09/01	  -2.2826
Y9999  	TSE Taiex    	2015/09/02	   0.2211
TWN50  	TW 50 INDEX  	2015/09/02	   0.2163
CR100  	TWSE CG100 TR Index	2015/09/02	   0.2509
TM100  	TW MID-CAP INDEX	2015/09/02	   0.2126
HC100  	Taiwan HC 100	2015/09/02	   0.0192
Y9999  	TSE Taiex    	2015/09/03	   0.7549
TWN50  	TW 50 INDEX  	2015/09/03	   0.4241
CR100  	TWSE CG100 TR Index	2015/09/03	   0.9742
TM100  	TW MID-CAP INDEX	2015/09/03	   1.5518
HC100  	Taiwan HC 100	2015/09/03	   0.3879
Y9999  	TSE Taiex    	2015/09/04	  -1.1777
TWN50  	TW 50 INDEX  	2015/09/04	  -1.3345
CR100  	TWSE CG100 TR Index	2015/09/04	  -1.0751
TM100  	TW MID-CAP INDEX	2015/09/04	  -1.1717
HC100  	Taiwan HC 100	2015/09/04	  -1.0134
Y9999  	TSE Taiex    	2015/09/07	  -0.1755
TWN50  	TW 50 INDEX  	2015/09/07	  -0.5015
CR100  	TWSE CG100 TR Index	2015/09/07	  -0.4328
TM100  	TW MID-CAP INDEX	2015/09/07	   0.6644
HC100  	Taiwan HC 100	2015/09/07	  -0.2168
Y9999  	TSE Taiex    	2015/09/08	   0.1871
TWN50  	TW 50 INDEX  	2015/09/08	   0.0725
CR100  	TWSE CG100 TR Index	2015/09/08	  -0.0525
TM100  	TW MID-CAP INDEX	2015/09/08	   0.4162
HC100  	Taiwan HC 100	2015/09/08	  -0.0868
Y9999  	TSE Taiex    	2015/09/09	   3.5671
TWN50  	TW 50 INDEX  	2015/09/09	   4.2056
CR100  	TWSE CG100 TR Index	2015/09/09	   3.4222
TM100  	TW MID-CAP INDEX	2015/09/09	   3.3427
HC100  	Taiwan HC 100	2015/09/09	   3.2827
Y9999  	TSE Taiex    	2015/09/10	  -0.2201
TWN50  	TW 50 INDEX  	2015/09/10	  -0.9728
CR100  	TWSE CG100 TR Index	2015/09/10	  -0.7039
TM100  	TW MID-CAP INDEX	2015/09/10	   1.0635
HC100  	Taiwan HC 100	2015/09/10	  -0.2872
Y9999  	TSE Taiex    	2015/09/11	   0.4492
TWN50  	TW 50 INDEX  	2015/09/11	   0.6846
CR100  	TWSE CG100 TR Index	2015/09/11	   0.5350
TM100  	TW MID-CAP INDEX	2015/09/11	   0.0327
HC100  	Taiwan HC 100	2015/09/11	   0.4717
Y9999  	TSE Taiex    	2015/09/14	   0.0177
TWN50  	TW 50 INDEX  	2015/09/14	   0.1091
CR100  	TWSE CG100 TR Index	2015/09/14	  -0.0887
TM100  	TW MID-CAP INDEX	2015/09/14	  -0.1532
HC100  	Taiwan HC 100	2015/09/14	   0.0101
Y9999  	TSE Taiex    	2015/09/15	  -0.5694
TWN50  	TW 50 INDEX  	2015/09/15	  -0.9372
CR100  	TWSE CG100 TR Index	2015/09/15	  -0.5290
TM100  	TW MID-CAP INDEX	2015/09/15	   0.0880
HC100  	Taiwan HC 100	2015/09/15	  -0.6183
Y9999  	TSE Taiex    	2015/09/16	   0.8874
TWN50  	TW 50 INDEX  	2015/09/16	   1.1781
CR100  	TWSE CG100 TR Index	2015/09/16	   0.9200
TM100  	TW MID-CAP INDEX	2015/09/16	   0.4881
HC100  	Taiwan HC 100	2015/09/16	   0.8093
Y9999  	TSE Taiex    	2015/09/17	   1.3465
TWN50  	TW 50 INDEX  	2015/09/17	   1.3863
CR100  	TWSE CG100 TR Index	2015/09/17	   1.4475
TM100  	TW MID-CAP INDEX	2015/09/17	   1.3772
HC100  	Taiwan HC 100	2015/09/17	   1.5601
Y9999  	TSE Taiex    	2015/09/18	   0.1970
TWN50  	TW 50 INDEX  	2015/09/18	  -0.0395
CR100  	TWSE CG100 TR Index	2015/09/18	  -0.0257
TM100  	TW MID-CAP INDEX	2015/09/18	   0.5010
HC100  	Taiwan HC 100	2015/09/18	   0.0085
Y9999  	TSE Taiex    	2015/09/21	  -1.8329
TWN50  	TW 50 INDEX  	2015/09/21	  -2.1005
CR100  	TWSE CG100 TR Index	2015/09/21	  -1.8677
TM100  	TW MID-CAP INDEX	2015/09/21	  -1.7291
HC100  	Taiwan HC 100	2015/09/21	  -2.0181
Y9999  	TSE Taiex    	2015/09/22	   0.7088
TWN50  	TW 50 INDEX  	2015/09/22	   0.5215
CR100  	TWSE CG100 TR Index	2015/09/22	   0.6983
TM100  	TW MID-CAP INDEX	2015/09/22	   0.7013
HC100  	Taiwan HC 100	2015/09/22	   0.6588
Y9999  	TSE Taiex    	2015/09/23	  -2.0619
TWN50  	TW 50 INDEX  	2015/09/23	  -2.3020
CR100  	TWSE CG100 TR Index	2015/09/23	  -2.1873
TM100  	TW MID-CAP INDEX	2015/09/23	  -2.0368
HC100  	Taiwan HC 100	2015/09/23	  -2.0152
Y9999  	TSE Taiex    	2015/09/24	  -0.8582
TWN50  	TW 50 INDEX  	2015/09/24	  -0.6165
CR100  	TWSE CG100 TR Index	2015/09/24	  -0.3473
TM100  	TW MID-CAP INDEX	2015/09/24	  -1.4554
HC100  	Taiwan HC 100	2015/09/24	  -0.7691
Y9999  	TSE Taiex    	2015/09/25	   0.1139
TWN50  	TW 50 INDEX  	2015/09/25	   0.0317
CR100  	TWSE CG100 TR Index	2015/09/25	  -0.1196
TM100  	TW MID-CAP INDEX	2015/09/25	   0.3233
HC100  	Taiwan HC 100	2015/09/25	  -0.3145
Y9999  	TSE Taiex    	2015/09/30	   0.6012
TWN50  	TW 50 INDEX  	2015/09/30	   0.8307
CR100  	TWSE CG100 TR Index	2015/09/30	   0.7255
TM100  	TW MID-CAP INDEX	2015/09/30	  -0.0394
HC100  	Taiwan HC 100	2015/09/30	   0.2949
Y9999  	TSE Taiex    	2015/10/01	   1.4020
TWN50  	TW 50 INDEX  	2015/10/01	   1.4321
CR100  	TWSE CG100 TR Index	2015/10/01	   1.4430
TM100  	TW MID-CAP INDEX	2015/10/01	   1.8871
HC100  	Taiwan HC 100	2015/10/01	   1.2544
Y9999  	TSE Taiex    	2015/10/02	   0.1096
TWN50  	TW 50 INDEX  	2015/10/02	  -0.0719
CR100  	TWSE CG100 TR Index	2015/10/02	  -0.0253
TM100  	TW MID-CAP INDEX	2015/10/02	   0.3927
HC100  	Taiwan HC 100	2015/10/02	   0.0336
Y9999  	TSE Taiex    	2015/10/05	   0.5699
TWN50  	TW 50 INDEX  	2015/10/05	   0.1890
CR100  	TWSE CG100 TR Index	2015/10/05	   0.5456
TM100  	TW MID-CAP INDEX	2015/10/05	   0.9706
HC100  	Taiwan HC 100	2015/10/05	   0.5145
Y9999  	TSE Taiex    	2015/10/06	   0.4997
TWN50  	TW 50 INDEX  	2015/10/06	   0.7554
CR100  	TWSE CG100 TR Index	2015/10/06	   0.5933
TM100  	TW MID-CAP INDEX	2015/10/06	   0.0920
HC100  	Taiwan HC 100	2015/10/06	   0.7089
Y9999  	TSE Taiex    	2015/10/07	   1.2048
TWN50  	TW 50 INDEX  	2015/10/07	   1.3481
CR100  	TWSE CG100 TR Index	2015/10/07	   1.1967
TM100  	TW MID-CAP INDEX	2015/10/07	   0.6301
HC100  	Taiwan HC 100	2015/10/07	   1.1298
Y9999  	TSE Taiex    	2015/10/08	  -0.5800
TWN50  	TW 50 INDEX  	2015/10/08	  -0.1629
CR100  	TWSE CG100 TR Index	2015/10/08	  -0.3197
TM100  	TW MID-CAP INDEX	2015/10/08	  -1.0430
HC100  	Taiwan HC 100	2015/10/08	  -0.2940
Y9999  	TSE Taiex    	2015/10/12	   1.5127
TWN50  	TW 50 INDEX  	2015/10/12	   1.6682
CR100  	TWSE CG100 TR Index	2015/10/12	   1.7516
TM100  	TW MID-CAP INDEX	2015/10/12	   1.2769
HC100  	Taiwan HC 100	2015/10/12	   1.5449
Y9999  	TSE Taiex    	2015/10/13	  -0.0676
TWN50  	TW 50 INDEX  	2015/10/13	  -0.3319
CR100  	TWSE CG100 TR Index	2015/10/13	  -0.4088
TM100  	TW MID-CAP INDEX	2015/10/13	   0.9180
HC100  	Taiwan HC 100	2015/10/13	   0.0372
Y9999  	TSE Taiex    	2015/10/14	  -0.5300
TWN50  	TW 50 INDEX  	2015/10/14	  -0.7650
CR100  	TWSE CG100 TR Index	2015/10/14	  -0.5849
TM100  	TW MID-CAP INDEX	2015/10/14	  -0.5375
HC100  	Taiwan HC 100	2015/10/14	  -0.5414
Y9999  	TSE Taiex    	2015/10/15	   0.9271
TWN50  	TW 50 INDEX  	2015/10/15	   1.2991
CR100  	TWSE CG100 TR Index	2015/10/15	   1.0325
TM100  	TW MID-CAP INDEX	2015/10/15	   0.2636
HC100  	Taiwan HC 100	2015/10/15	   0.7859
Y9999  	TSE Taiex    	2015/10/16	   0.0399
TWN50  	TW 50 INDEX  	2015/10/16	  -0.2388
CR100  	TWSE CG100 TR Index	2015/10/16	  -0.1237
TM100  	TW MID-CAP INDEX	2015/10/16	   0.5065
HC100  	Taiwan HC 100	2015/10/16	   0.1621
Y9999  	TSE Taiex    	2015/10/19	   0.3085
TWN50  	TW 50 INDEX  	2015/10/19	   0.2203
CR100  	TWSE CG100 TR Index	2015/10/19	   0.4446
TM100  	TW MID-CAP INDEX	2015/10/19	   0.3324
HC100  	Taiwan HC 100	2015/10/19	   0.4618
Y9999  	TSE Taiex    	2015/10/20	   0.2560
TWN50  	TW 50 INDEX  	2015/10/20	   0.0789
CR100  	TWSE CG100 TR Index	2015/10/20	   0.1446
TM100  	TW MID-CAP INDEX	2015/10/20	   0.6093
HC100  	Taiwan HC 100	2015/10/20	   0.0331
Y9999  	TSE Taiex    	2015/10/21	  -0.5127
TWN50  	TW 50 INDEX  	2015/10/21	  -0.6091
CR100  	TWSE CG100 TR Index	2015/10/21	  -0.6262
TM100  	TW MID-CAP INDEX	2015/10/21	  -0.7418
HC100  	Taiwan HC 100	2015/10/21	  -0.6828
Y9999  	TSE Taiex    	2015/10/22	  -0.0089
TWN50  	TW 50 INDEX  	2015/10/22	  -0.1651
CR100  	TWSE CG100 TR Index	2015/10/22	  -0.2009
TM100  	TW MID-CAP INDEX	2015/10/22	   0.4407
HC100  	Taiwan HC 100	2015/10/22	   0.0891
Y9999  	TSE Taiex    	2015/10/23	   0.7591
TWN50  	TW 50 INDEX  	2015/10/23	   1.0848
CR100  	TWSE CG100 TR Index	2015/10/23	   1.1386
TM100  	TW MID-CAP INDEX	2015/10/23	   0.0810
HC100  	Taiwan HC 100	2015/10/23	   0.7975
Y9999  	TSE Taiex    	2015/10/26	   0.8249
TWN50  	TW 50 INDEX  	2015/10/26	   0.7412
CR100  	TWSE CG100 TR Index	2015/10/26	   0.5775
TM100  	TW MID-CAP INDEX	2015/10/26	   1.2704
HC100  	Taiwan HC 100	2015/10/26	   0.7725
Y9999  	TSE Taiex    	2015/10/27	  -0.5036
TWN50  	TW 50 INDEX  	2015/10/27	  -0.6924
CR100  	TWSE CG100 TR Index	2015/10/27	  -0.5256
TM100  	TW MID-CAP INDEX	2015/10/27	  -0.3418
HC100  	Taiwan HC 100	2015/10/27	  -0.4813
Y9999  	TSE Taiex    	2015/10/28	  -0.4060
TWN50  	TW 50 INDEX  	2015/10/28	  -0.5395
CR100  	TWSE CG100 TR Index	2015/10/28	  -0.4310
TM100  	TW MID-CAP INDEX	2015/10/28	  -0.2488
HC100  	Taiwan HC 100	2015/10/28	  -0.5176
Y9999  	TSE Taiex    	2015/10/29	  -1.0952
TWN50  	TW 50 INDEX  	2015/10/29	  -1.1282
CR100  	TWSE CG100 TR Index	2015/10/29	  -1.1003
TM100  	TW MID-CAP INDEX	2015/10/29	  -1.2408
HC100  	Taiwan HC 100	2015/10/29	  -1.1575
Y9999  	TSE Taiex    	2015/10/30	  -0.1957
TWN50  	TW 50 INDEX  	2015/10/30	  -0.3211
CR100  	TWSE CG100 TR Index	2015/10/30	  -0.2766
TM100  	TW MID-CAP INDEX	2015/10/30	   0.0081
HC100  	Taiwan HC 100	2015/10/30	  -0.2928
Y9999  	TSE Taiex    	2015/11/02	   0.7068
TWN50  	TW 50 INDEX  	2015/11/02	   0.8055
CR100  	TWSE CG100 TR Index	2015/11/02	   0.5615
TM100  	TW MID-CAP INDEX	2015/11/02	   0.5788
HC100  	Taiwan HC 100	2015/11/02	   0.7449
Y9999  	TSE Taiex    	2015/11/03	   1.1425
TWN50  	TW 50 INDEX  	2015/11/03	   1.2739
CR100  	TWSE CG100 TR Index	2015/11/03	   1.1766
TM100  	TW MID-CAP INDEX	2015/11/03	   1.0441
HC100  	Taiwan HC 100	2015/11/03	   1.2143
Y9999  	TSE Taiex    	2015/11/04	   1.6507
TWN50  	TW 50 INDEX  	2015/11/04	   2.0717
CR100  	TWSE CG100 TR Index	2015/11/04	   1.6987
TM100  	TW MID-CAP INDEX	2015/11/04	   1.1979
HC100  	Taiwan HC 100	2015/11/04	   1.4608
Y9999  	TSE Taiex    	2015/11/05	  -0.0772
TWN50  	TW 50 INDEX  	2015/11/05	  -0.3732
CR100  	TWSE CG100 TR Index	2015/11/05	  -0.3568
TM100  	TW MID-CAP INDEX	2015/11/05	   0.6154
HC100  	Taiwan HC 100	2015/11/05	   0.0063
Y9999  	TSE Taiex    	2015/11/06	  -1.7696
TWN50  	TW 50 INDEX  	2015/11/06	  -2.0539
CR100  	TWSE CG100 TR Index	2015/11/06	  -1.8486
TM100  	TW MID-CAP INDEX	2015/11/06	  -1.6521
HC100  	Taiwan HC 100	2015/11/06	  -1.9493
Y9999  	TSE Taiex    	2015/11/09	  -0.5877
TWN50  	TW 50 INDEX  	2015/11/09	  -0.1078
CR100  	TWSE CG100 TR Index	2015/11/09	  -0.1943
TM100  	TW MID-CAP INDEX	2015/11/09	  -1.2399
HC100  	Taiwan HC 100	2015/11/09	  -0.3710
Y9999  	TSE Taiex    	2015/11/10	  -1.2216
TWN50  	TW 50 INDEX  	2015/11/10	  -1.5227
CR100  	TWSE CG100 TR Index	2015/11/10	  -1.5499
TM100  	TW MID-CAP INDEX	2015/11/10	  -0.9206
HC100  	Taiwan HC 100	2015/11/10	  -1.4302
Y9999  	TSE Taiex    	2015/11/11	  -1.4278
TWN50  	TW 50 INDEX  	2015/11/11	  -1.2714
CR100  	TWSE CG100 TR Index	2015/11/11	  -1.0769
TM100  	TW MID-CAP INDEX	2015/11/11	  -1.9163
HC100  	Taiwan HC 100	2015/11/11	  -1.1112
Y9999  	TSE Taiex    	2015/11/12	   0.1554
TWN50  	TW 50 INDEX  	2015/11/12	   0.1827
CR100  	TWSE CG100 TR Index	2015/11/12	   0.2538
TM100  	TW MID-CAP INDEX	2015/11/12	   0.0848
HC100  	Taiwan HC 100	2015/11/12	   0.0161
Y9999  	TSE Taiex    	2015/11/13	  -1.1698
TWN50  	TW 50 INDEX  	2015/11/13	  -1.3176
CR100  	TWSE CG100 TR Index	2015/11/13	  -1.2567
TM100  	TW MID-CAP INDEX	2015/11/13	  -1.2719
HC100  	Taiwan HC 100	2015/11/13	  -1.1076
Y9999  	TSE Taiex    	2015/11/16	  -0.4094
TWN50  	TW 50 INDEX  	2015/11/16	  -0.4498
CR100  	TWSE CG100 TR Index	2015/11/16	  -0.4315
TM100  	TW MID-CAP INDEX	2015/11/16	  -0.7867
HC100  	Taiwan HC 100	2015/11/16	  -0.3372
Y9999  	TSE Taiex    	2015/11/17	   1.4950
TWN50  	TW 50 INDEX  	2015/11/17	   1.6249
CR100  	TWSE CG100 TR Index	2015/11/17	   1.4990
TM100  	TW MID-CAP INDEX	2015/11/17	   1.5107
HC100  	Taiwan HC 100	2015/11/17	   1.5033
Y9999  	TSE Taiex    	2015/11/18	  -0.9377
TWN50  	TW 50 INDEX  	2015/11/18	  -1.1518
CR100  	TWSE CG100 TR Index	2015/11/18	  -0.9393
TM100  	TW MID-CAP INDEX	2015/11/18	  -0.9190
HC100  	Taiwan HC 100	2015/11/18	  -1.1496
Y9999  	TSE Taiex    	2015/11/19	   1.6394
